user_id,hdfs_user_id
f8a89075dc6de14857561522e729f82c,162175
1711b2a40d154603f157536619f71967,162176
012aa353140af13109d00ca36cdc0637,162177
c00645f3ed225ef9527ea0d8e4b55fc9,162178
fd379cf294fc1937e41f3f7df3c9eabe,162179
3cb38531c6aab7bcae3c26455b763fe6,162180
f88032f4ad97b46654fe59ce3387cf5d,162181
acd17ff70a823692fda6857f64d5e88e,162182
a5ac0c0a728259db23e16e8e143e3325,162183
3549723c93f348ace17abdcc305735dd,162184
18759758c7cf75975cff3fbb1363a73f,162185
367eb0e5a93858e2424c86170b911fe3,162186
3682faa64cbddd0ef719d4a539d6ac51,162187
ee09dc36f49d9f1310f3f29618f9ba8c,162188
8bab1ccd64657f45c5ce407d401ccdf6,162189
5f550cc8d90df1759eda1496621187d8,162190
230abf981fe20f575be43c971da73801,162191
6b2bda0cb60d31843613b45ad228311c,162192
7c6766fa7308ddc560aedfede3eaa79c,162193
d25ee74af521a86f61dc3f492488c595,162194
9f3ece35f14c8f1a8e76201f8491eadf,162195
11fdbac8bad69ee5a65e68fe778db6ea,162196
e028174c62f21f80c42d1a8637414898,162197
e8a8e8152ee8def16bc90b306be7caf2,162198
6cc15db6b608d9f1fa25a0380530b535,162199
75e96c53a78dcba3e992ff9306824ee7,162200
54a47b4df4eb5f84687317f7785b91f5,162201
546890bc738a34ed48bdaaafce4a1dc6,162202
85ab79f4e24168a27cad21e1a0939c6d,162203
791ff9a9499a59c3f3ab4d804dbc334e,162204
eda9a3c98327fc0e4e8db12fda3a5124,162205
705978b3f98eae8c1ee1b4e284fa2396,162206
9b8c89e0934c9a25dd18e26ef60277de,162207
0f22e098986f90cf95940232c2c13a4e,162208
f0ecb1a3bf0444294e4fd5e7d4aa046a,162209
184164b2a5cfaf043d568f12d9d90270,162210
21fe16e23ff27283dc411e464328409c,162211
22e062dd468f4c68666781d3a5379ddd,162212
a92f6c9a8bc0c55c235c8e3b14e0f9a0,162213
9aa82a01d7b05e55d959392440e9977c,162214
a5444dc45fcae50a7fc8e32570ab3484,162215
73518fb380f06916d2dfbceafad49295,162216
9e325fa532d5a32ee570109424a1d6e8,162217
f5a8e13fed71d4cf87982f6ca62ab599,162218
8a25b6e2c8508471cf31eac219ddf609,162219
350a8e52f5b848fc985b79a8c02aa350,162220
22ebc6d248cf5f8cf245537902fb87e0,162221
de078d28a57b8c43800786db8c5a3883,162222
4e15567341ed64661fe8e2443fb61916,162223
73ad02a779bf94cf9125687be2e93136,162224
493897f5f750b690524e9501d93cd0cb,162225
951a6001dea709fe3743516b144634ea,162226
0f37a253fa68551e669e7234cee91938,162227
58cadf8035db46e9bdfd813137a54e34,162228
590fac8acf0932f9d44da55201bf621e,162229
842778d00861ffdc975de1de6fc0341d,162230
63382bd24454e90f3d8630dc166e88c3,162231
aecf39f001225ffc491daece9066c11f,162232
7596f3c539db40d99c1021a4dfdc4d22,162233
343f5a4f145ef37a7a221674215bbeaf,162234
4cec24d8a3a7ecc0dbf783b7555a83eb,162235
8a92a369d6ffc680ad8237ddd2c95dbd,162236
71f3c0d2f237cc0d42092dbafea4a7f9,162237
70b51955d9ebb7dd42be78ac85bc74fb,162238
5193278bf99f2853bf5cf02887e1b105,162239
fe7e378e3f80aca350eabd6783751bf3,162240
a4060e00ef2af5987767fd62842b6e99,162241
267783e8a2badb2e6fbf177466f33aef,162242
419dfd723edeb5e27f50aa2382f9aa86,162243
17f6880dabfe121f370af62034c96e8a,162244
edc68f0f9e163d47b1503b3cdc4e2c5e,162245
9ad82fec6e0b4458a024c05d20088810,162246
6f03db6ec8f7e9eeed2bccfcd405500b,162247
f66b244ac122257d94450a40baf5ac3c,162248
e1c0cde68ea8d989a9e2e7f72182dbc0,162249
07310edcff872a117652aaa0544844e0,162250
86e262d26ea2be9aab2a5849239c8c81,162251
e62eebb33be264d0e4f038c6c9453b55,162252
04e4dbd79b210e153fd1d3cdfd99ddfe,162253
9cbed1517d21f9a7690c2dfbba0983ce,162254
89be5a7b2d87688838b60a16270c4297,162255
8bb8dd3bdc1489f7b6fcee5f7f911028,162256
79145d93ee50cba79b8e314dc170e36a,162257
ddf620ac02710e01d3bfc109798f40cd,162258
6e93cab16eb47cf525c04f45fa803acd,162259
2a836cd12dddacc659d8ed983c9cc876,162260
d78c83831a5848ea87a398e044b097df,162261
96a091aba676dfe93e6cf9229bdbfbb2,162262
e1888751768fbe2509be06144fc6e4db,162263
70789eb6baa01af98f710fa7617b9164,162264
e8c6893ca97703044090ac6c05faa05d,162265
bbc9d4339953be3d6652130c624f9b4e,162266
910ba8b7713d2bab95682a8f99ccaf05,162267
055d12870f6cdad1eaaf789fead6eee3,162268
ee68c58cfce8c3f8abe01d7f61233197,162269
4fb06237b403cf5ea02dd1f63649a760,162270
466e7d058b82fd35bf533c3de3e65a62,162271
c75d5ef2b4fb4b3b00571d901f53a022,162272
661827a2229c34d2208edc3f2e027f1e,162273
7cef144ab289b69a7873ee2ab770f816,162274
f9433aba0caeef8a7bd9b8eba6d63c87,162275
429bf5591bfc1dec425567de1b200f37,162276
c95b25d9a8a5d34e5baadf4e762a10d6,162277
394c702cc5b751d1f0a2da07bd8439f2,162278
5ff79ba904426e2b52a7c4dab32fbd0c,162279
8cf501e7e5a173e001948d8ee33ce9a7,162280
2ccd048919b2b1d29bc86a748bfae246,162281
e89d9524286a3738107577469e390a3f,162282
ece1ea5c02078b01f596a6630db66ae7,162283
635e4c65255b6a4e15461024d8173eab,162284
2d90a70661cc2bb79af7cf12a067724a,162285
7a2a21f676a3b8df3e378ad14d195267,162286
67b5bc70c0d56f83c0f5edb427fbc622,162287
8a07f12c1ac9c32d9dcd2f1246d2c0ea,162288
6c97f461478af4944c5c2e44462358b2,162289
eeb632f2cd116f7881e076bce5488c3d,162290
73fb19c71b6ee885fcb4ef4fa6e3397a,162291
e9be865840ac1a0127cc98fd37a6f7a6,162292
d2ab5e2308b4b74e1fc817c6e3e52e68,162293
ef70bed2011f1dd7aaed820a04ec6eac,162294
28760e2beffe66deef67402ede3217ff,162295
7616429c39c7aafd45ae708cb42dcec8,162296
40bfd9be78ef2a3b62936a11fe217304,162297
b31de8af10e482a807da6bac68637416,162298
d15c14c0d3af506628d32030de6e84ea,162299
5d68ada1d697e5d5c0fd5a3c5bfc375c,162300
9ae3de2ba67021fffc2d2948a11d00ae,162301
ae6eb92c41ca7c31c222ea534016bb75,162302
0d390bb1d306a3c2330d7fa24481900d,162303
9fc0085c2f3027a6671e9e1cdbe3e36c,162304
97eacd6483c718107ecd8698466c03f0,162305
d4b1b4dae6c727ecb29930f8d020a608,162306
5781d9937a31c15fabf62bd009b04b7d,162307
34050625b2ac112ac8a721121d3a7ccf,162308
004f6d189c4546a39db2162986c0d9e1,162309
6c4b1215e503c56ac39e2bddc696e201,162310
0b0b46e5b2143cd8ea0c491d857fe4d4,162311
dbd7344b972ed6bfabaa578f82a3c4f8,162312
882d4f1c1897a53ee01089255bed5ad6,162313
ccbc5621353d8f84184c9d8ccdb178ba,162314
101f83d46fc5a275aa26a41034c391ed,162315
fff917f04fe7bff3a6bf98c541d8324b,162316
ba56dbc58614b17b56b09aca1f4aff2e,162317
5d26159f192d040d4e241fc97fa1e8d2,162318
09446a6603a6ecd94c5b31d6c2af5aae,162319
84333f5def09812528f3bf1ed941f1a6,162320
752be91bf9e191aa2ee57ea7ff643065,162321
5a741a0328c4577a9b34cd4469872ed4,162322
592d0653ddbf4858745bbe33671ef50d,162323
4e3957eef5d9c49c95ebb405a4ec2900,162324
c6dc54a12fcd6547c12c8ee38550b217,162325
59e9d8f79f2c072956f43420b085bfaf,162326
3df3f656cd25d7ae965c13fdd92e23f5,162327
f0679bcf345214f65e54f330c1691d79,162328
97652e85f432180b816a505b96aaedf9,162329
59230335c520c9384a611d38ed278e9a,162330
2c54c019f53c01da6a0b9691e936a974,162331
1b168bdcb38d2afd9cbfd7acd8a90f75,162332
0e66b182e27fc05a06f58515f08f6f1f,162333
d19b91be4845efc4bc4c5547e056d3af,162334
a8ccafefd08a1d25bfde00d8666a409e,162335
b6c9dfec45ff18687949043ac8645773,162336
d54f06abe3b1de4b08a50365ef3d9151,162337
4aaa6973b3dcf34d24120ff51c386e5c,162338
c97aae9e5de3e36acb8f6f89adbeca6b,162339
ae488f6b4836c576b9a17d3f68e260dc,162340
9fc693fda43a70d3327cd225212703ab,162341
9b459bde8334a9b8f0aa74e6fef4b2a2,162342
64be7141a938afc689339ebfae06e93c,162343
e256714cbd32cc9798db0579a1e88461,162344
cdd18bd224121b3b4a8da476350cca4b,162345
9f82cf4d03ce833afbfe8c53e2fee006,162346
456b6bf23e94ec9d8e9b70ccd52cd09a,162347
430f9d50264f79d87419b002a0512bea,162348
1b44140d6d78f09468bd27e20925029c,162349
937398609d5e69bd4ebca731949aa57a,162350
ea69c3b2eb2cefb9b4aa90c80b79cf2f,162351
f11a3b04da68603b95edbb8c8e3fd1be,162352
c1f5c790d97391783c06ed96acc6d83f,162353
8c9bdf1b43d93532b9880727d3ce4e1a,162354
b0cdd8b2bf3273a0bdf291cd68ad6724,162355
4e78e23edb6e49957380c493277d5239,162356
04691c22c28efcda714de827f54bb441,162357
446728d221c1343b92e1e4ff5545a843,162358
9cf8f7408d5a6211e435882df1cbc7e3,162359
71f3c800cb505eb8632c1df2b6e41833,162360
0c8523f5d7dbca96e24718ac66b0d751,162361
9f99fc12f5bd2ab0275cebd364a28406,162362
723ea8dc4185f6caed7a67d9e5799853,162363
8869570ea5956742c9422dae99ec1222,162364
72f512b6aa026e4715e5981d81c35d15,162365
0f29532dc86e92d5b8c2b2fd563ab420,162366
a93a63974551c59d0775831afaf03a03,162367
c7c13537826670b782dcdbff6ece9d19,162368
e1ddfd0903036348d886fd721d05c930,162369
c30b45979bab13c87aa0f1882e1d7a4a,162370
335166cdc733f1391dc63ddafa73a0d6,162371
194b48d6bed346485fc82fa715ea522d,162372
3a0f70ed71098d96184caeb85b092033,162373
892bc6f3ee6e303e43a0658c595bc5eb,162374
